RAW_DATA,DATE,LINE,RESULT,FULL_DATE,FREE_CELL,TOTAL_ZEROS,TOTAL_ONES,RATIO,
,,,,,24230,"20,755.00",3475,20755:3475,
17:15:44.271994|0.15|0.0|2019-04-11 21:15:44.272054,17:15:44,0.15,0,2019-04-11 21:15:44,,,,,
17:15:48.215470|0.16|0.0|2019-04-11 21:15:48.215523,17:15:48,0.16,0,2019-04-11 21:15:48,,,,,
17:15:51.348670|0.18|0.0|2019-04-11 21:15:51.348713,17:15:51,0.18,0,2019-04-11 21:15:51,,,,,
17:15:54.039169|0.19|0.0|2019-04-11 21:15:54.039216,17:15:54,0.19,0,2019-04-11 21:15:54,,,,,
17:15:55.299320|0.21|0.0|2019-04-11 21:15:55.299432,17:15:55,0.21,0,2019-04-11 21:15:55,,,,,
17:15:58.046693|0.22|0.0|2019-04-11 21:15:58.046739,17:15:58,0.22,0,2019-04-11 21:15:58,,,,,
17:16:06.915845|0.23|0.0|2019-04-11 21:16:06.915907,17:16:07,0.23,0,2019-04-11 21:16:07,,,,,
17:16:09.116506|0.24|0.0|2019-04-11 21:16:09.116568,17:16:09,0.24,0,2019-04-11 21:16:09,,,,,
17:20:30.814052|0.0|0.0|2019-04-11 21:20:30.814126,17:20:31,0,0,2019-04-11 21:20:31,,,,,
17:20:32.098173|0.1|0.0|2019-04-11 21:20:32.098243,17:20:32,0.1,0,2019-04-11 21:20:32,,,,,
17:20:33.379664|0.2|0.0|2019-04-11 21:20:33.379716,17:20:33,0.2,0,2019-04-11 21:20:33,,,,,
17:20:34.379385|0.17|0.0|2019-04-11 21:20:34.379441,17:20:34,0.17,0,2019-04-11 21:20:34,,,,,
17:20:35.559539|0.4|0.0|2019-04-11 21:20:35.559599,17:20:36,0.4,0,2019-04-11 21:20:36,,,,,
17:20:36.496310|0.5|0.0|2019-04-11 21:20:36.496372,17:20:36,0.5,0,2019-04-11 21:20:36,,,,,
17:20:37.486490|0.6|0.0|2019-04-11 21:20:37.486542,17:20:37,0.6,0,2019-04-11 21:20:37,,,,,
17:20:38.708987|0.7|0.0|2019-04-11 21:20:38.709045,17:20:39,0.7,0,2019-04-11 21:20:39,,,,,
17:20:39.783771|0.8|0.0|2019-04-11 21:20:39.783840,17:20:40,0.8,0,2019-04-11 21:20:40,,,,,
17:20:41.044648|0.9|0.0|2019-04-11 21:20:41.044706,17:20:41,0.9,0,2019-04-11 21:20:41,,,,,
17:20:42.221678|0.11|0.0|2019-04-11 21:20:42.221729,17:20:42,0.11,0,2019-04-11 21:20:42,,,,,
17:20:43.096298|0.12|0.0|2019-04-11 21:20:43.096350,17:20:43,0.12,0,2019-04-11 21:20:43,,,,,
17:20:44.019501|0.13|0.0|2019-04-11 21:20:44.019545,17:20:44,0.13,0,2019-04-11 21:20:44,,,,,
17:20:45.694276|0.14|0.0|2019-04-11 21:20:45.694333,17:20:46,0.14,0,2019-04-11 21:20:46,,,,,
17:20:46.680507|0.15|0.0|2019-04-11 21:20:46.680553,17:20:47,0.15,0,2019-04-11 21:20:47,,,,,
17:20:47.477045|0.16|0.0|2019-04-11 21:20:47.477098,17:20:47,0.16,0,2019-04-11 21:20:47,,,,,
17:20:48.549506|0.18|0.0|2019-04-11 21:20:48.549551,17:20:49,0.18,0,2019-04-11 21:20:49,,,,,
17:20:49.414769|0.19|0.0|2019-04-11 21:20:49.414836,17:20:49,0.19,0,2019-04-11 21:20:49,,,,,
17:20:50.379720|0.21|0.0|2019-04-11 21:20:50.379794,17:20:50,0.21,0,2019-04-11 21:20:50,,,,,
17:20:51.271894|0.22|0.0|2019-04-11 21:20:51.271946,17:20:51,0.22,0,2019-04-11 21:20:51,,,,,
17:20:52.032960|0.23|0.0|2019-04-11 21:20:52.033017,17:20:52,0.23,0,2019-04-11 21:20:52,,,,,
17:20:52.839174|0.24|0.0|2019-04-11 21:20:52.839228,17:20:53,0.24,0,2019-04-11 21:20:53,,,,,
17:25:27.366422|0.0|0.0|2019-04-11 21:25:27.366480,17:25:27,0,0,2019-04-11 21:25:27,,,,,
17:25:28.308523|0.1|0.0|2019-04-11 21:25:28.308584,17:25:28,0.1,0,2019-04-11 21:25:28,,,,,
17:25:29.581790|0.2|0.0|2019-04-11 21:25:29.581832,17:25:30,0.2,0,2019-04-11 21:25:30,,,,,
17:25:30.389786|0.17|0.0|2019-04-11 21:25:30.389842,17:25:30,0.17,0,2019-04-11 21:25:30,,,,,
17:25:31.307419|0.4|0.0|2019-04-11 21:25:31.307505,17:25:31,0.4,0,2019-04-11 21:25:31,,,,,
17:25:32.137581|0.5|0.0|2019-04-11 21:25:32.137627,17:25:32,0.5,0,2019-04-11 21:25:32,,,,,
17:25:33.008658|0.6|0.0|2019-04-11 21:25:33.008742,17:25:33,0.6,0,2019-04-11 21:25:33,,,,,
17:25:33.793809|0.7|0.0|2019-04-11 21:25:33.793867,17:25:34,0.7,0,2019-04-11 21:25:34,,,,,
17:25:34.719471|0.8|0.0|2019-04-11 21:25:34.719512,17:25:35,0.8,0,2019-04-11 21:25:35,,,,,
17:25:35.625147|0.9|0.1|2019-04-11 21:25:35.625204,17:25:36,0.9,0.1,2019-04-11 21:25:36,,,,,
17:25:36.831772|0.11|0.0|2019-04-11 21:25:36.831845,17:25:37,0.11,0,2019-04-11 21:25:37,,,,,
17:25:37.709244|0.12|0.1|2019-04-11 21:25:37.709287,17:25:38,0.12,0.1,2019-04-11 21:25:38,,,,,
17:25:38.490174|0.13|0.0|2019-04-11 21:25:38.490237,17:25:38,0.13,0,2019-04-11 21:25:38,,,,,
17:25:39.276507|0.14|0.0|2019-04-11 21:25:39.276554,17:25:39,0.14,0,2019-04-11 21:25:39,,,,,
17:25:40.493745|0.15|0.0|2019-04-11 21:25:40.493793,17:25:40,0.15,0,2019-04-11 21:25:40,,,,,
17:25:41.436918|0.16|0.0|2019-04-11 21:25:41.437081,17:25:41,0.16,0,2019-04-11 21:25:41,,,,,
17:25:42.848648|0.18|0.0|2019-04-11 21:25:42.848699,17:25:43,0.18,0,2019-04-11 21:25:43,,,,,
17:25:43.907840|0.19|0.0|2019-04-11 21:25:43.907889,17:25:44,0.19,0,2019-04-11 21:25:44,,,,,
17:25:45.067574|0.21|0.0|2019-04-11 21:25:45.067630,17:25:45,0.21,0,2019-04-11 21:25:45,,,,,
17:25:45.985943|0.22|0.0|2019-04-11 21:25:45.985994,17:25:46,0.22,0,2019-04-11 21:25:46,,,,,
17:25:46.920995|0.23|0.0|2019-04-11 21:25:46.921046,17:25:47,0.23,0,2019-04-11 21:25:47,,,,,
17:25:48.008342|0.24|0.0|2019-04-11 21:25:48.008406,17:25:48,0.24,0,2019-04-11 21:25:48,,,,,
17:30:29.249406|0.0|0.0|2019-04-11 21:30:29.249452,17:30:29,0,0,2019-04-11 21:30:29,,,,,
17:30:30.376647|0.1|0.0|2019-04-11 21:30:30.376707,17:30:30,0.1,0,2019-04-11 21:30:30,,,,,
17:30:31.728678|0.2|0.0|2019-04-11 21:30:31.728740,17:30:32,0.2,0,2019-04-11 21:30:32,,,,,
17:30:32.964411|0.17|0.0|2019-04-11 21:30:32.964459,17:30:33,0.17,0,2019-04-11 21:30:33,,,,,
17:30:33.984041|0.4|0.0|2019-04-11 21:30:33.984086,17:30:34,0.4,0,2019-04-11 21:30:34,,,,,
17:30:35.046025|0.5|0.0|2019-04-11 21:30:35.046068,17:30:35,0.5,0,2019-04-11 21:30:35,,,,,
17:30:35.998122|0.6|0.0|2019-04-11 21:30:35.998185,17:30:36,0.6,0,2019-04-11 21:30:36,,,,,
17:30:36.945985|0.7|0.0|2019-04-11 21:30:36.946034,17:30:37,0.7,0,2019-04-11 21:30:37,,,,,
17:30:38.015922|0.8|0.0|2019-04-11 21:30:38.015991,17:30:38,0.8,0,2019-04-11 21:30:38,,,,,
17:30:39.028872|0.9|0.1|2019-04-11 21:30:39.028918,17:30:39,0.9,0.1,2019-04-11 21:30:39,,,,,
17:30:40.389804|0.11|0.0|2019-04-11 21:30:40.389856,17:30:40,0.11,0,2019-04-11 21:30:40,,,,,
17:30:41.485268|0.12|0.1|2019-04-11 21:30:41.485323,17:30:41,0.12,0.1,2019-04-11 21:30:41,,,,,
17:30:42.612807|0.13|0.0|2019-04-11 21:30:42.612865,17:30:43,0.13,0,2019-04-11 21:30:43,,,,,
17:30:43.686647|0.14|0.0|2019-04-11 21:30:43.686715,17:30:44,0.14,0,2019-04-11 21:30:44,,,,,
17:30:44.813838|0.15|0.1|2019-04-11 21:30:44.813897,17:30:45,0.15,0.1,2019-04-11 21:30:45,,,,,
17:30:45.798787|0.16|0.0|2019-04-11 21:30:45.798852,17:30:46,0.16,0,2019-04-11 21:30:46,,,,,
17:30:47.037994|0.18|0.0|2019-04-11 21:30:47.038054,17:30:47,0.18,0,2019-04-11 21:30:47,,,,,
17:30:48.160949|0.19|0.1|2019-04-11 21:30:48.161008,17:30:48,0.19,0.1,2019-04-11 21:30:48,,,,,
17:30:49.316667|0.21|0.0|2019-04-11 21:30:49.316732,17:30:49,0.21,0,2019-04-11 21:30:49,,,,,
17:30:50.297845|0.22|0.1|2019-04-11 21:30:50.297904,17:30:50,0.22,0.1,2019-04-11 21:30:50,,,,,
17:30:52.384686|0.23|0.0|2019-04-11 21:30:52.384746,17:30:52,0.23,0,2019-04-11 21:30:52,,,,,
17:30:53.502160|0.24|0.0|2019-04-11 21:30:53.502218,17:30:54,0.24,0,2019-04-11 21:30:54,,,,,
17:35:29.547892|0.0|0.0|2019-04-11 21:35:29.547940,17:35:30,0,0,2019-04-11 21:35:30,,,,,
17:35:30.845770|0.1|0.0|2019-04-11 21:35:30.845813,17:35:31,0.1,0,2019-04-11 21:35:31,,,,,
17:35:32.125423|0.2|0.0|2019-04-11 21:35:32.125515,17:35:32,0.2,0,2019-04-11 21:35:32,,,,,
17:35:33.310902|0.17|0.0|2019-04-11 21:35:33.310965,17:35:33,0.17,0,2019-04-11 21:35:33,,,,,
17:35:34.754191|0.4|0.0|2019-04-11 21:35:34.754258,17:35:35,0.4,0,2019-04-11 21:35:35,,,,,
17:35:36.026166|0.5|0.0|2019-04-11 21:35:36.026221,17:35:36,0.5,0,2019-04-11 21:35:36,,,,,
17:35:37.215873|0.6|0.0|2019-04-11 21:35:37.215931,17:35:37,0.6,0,2019-04-11 21:35:37,,,,,
17:35:38.588004|0.7|0.0|2019-04-11 21:35:38.588050,17:35:39,0.7,0,2019-04-11 21:35:39,,,,,
17:35:39.714599|0.8|0.0|2019-04-11 21:35:39.714658,17:35:40,0.8,0,2019-04-11 21:35:40,,,,,
17:35:41.027830|0.9|0.1|2019-04-11 21:35:41.027878,17:35:41,0.9,0.1,2019-04-11 21:35:41,,,,,
17:35:42.624554|0.11|0.0|2019-04-11 21:35:42.624614,17:35:43,0.11,0,2019-04-11 21:35:43,,,,,
17:35:43.779608|0.12|0.1|2019-04-11 21:35:43.779673,17:35:44,0.12,0.1,2019-04-11 21:35:44,,,,,
17:35:45.222840|0.13|0.0|2019-04-11 21:35:45.222892,17:35:45,0.13,0,2019-04-11 21:35:45,,,,,
17:35:46.412375|0.14|0.0|2019-04-11 21:35:46.412421,17:35:46,0.14,0,2019-04-11 21:35:46,,,,,
17:35:47.746932|0.15|0.1|2019-04-11 21:35:47.746995,17:35:48,0.15,0.1,2019-04-11 21:35:48,,,,,
17:35:49.019720|0.16|0.0|2019-04-11 21:35:49.019776,17:35:49,0.16,0,2019-04-11 21:35:49,,,,,
17:35:50.657844|0.18|0.0|2019-04-11 21:35:50.657899,17:35:51,0.18,0,2019-04-11 21:35:51,,,,,
17:35:51.980599|0.19|0.1|2019-04-11 21:35:51.980649,17:35:52,0.19,0.1,2019-04-11 21:35:52,,,,,
17:35:53.470499|0.21|0.0|2019-04-11 21:35:53.470567,17:35:53,0.21,0,2019-04-11 21:35:53,,,,,
17:35:54.683536|0.22|0.1|2019-04-11 21:35:54.683598,17:35:55,0.22,0.1,2019-04-11 21:35:55,,,,,
17:35:56.056274|0.23|0.0|2019-04-11 21:35:56.056322,17:35:56,0.23,0,2019-04-11 21:35:56,,,,,
17:35:57.429380|0.24|0.0|2019-04-11 21:35:57.429461,17:35:57,0.24,0,2019-04-11 21:35:57,,,,,
17:40:32.311214|0.0|0.0|2019-04-11 21:40:32.311273,17:40:32,0,0,2019-04-11 21:40:32,,,,,
17:40:33.662738|0.1|0.0|2019-04-11 21:40:33.662789,17:40:34,0.1,0,2019-04-11 21:40:34,,,,,
17:40:35.107599|0.2|0.0|2019-04-11 21:40:35.107664,17:40:35,0.2,0,2019-04-11 21:40:35,,,,,
17:40:36.307628|0.17|0.0|2019-04-11 21:40:36.307696,17:40:36,0.17,0,2019-04-11 21:40:36,,,,,
17:40:37.530302|0.4|0.0|2019-04-11 21:40:37.530349,17:40:38,0.4,0,2019-04-11 21:40:38,,,,,
17:40:38.768795|0.5|0.0|2019-04-11 21:40:38.768850,17:40:39,0.5,0,2019-04-11 21:40:39,,,,,
17:40:39.831101|0.6|0.0|2019-04-11 21:40:39.831159,17:40:40,0.6,0,2019-04-11 21:40:40,,,,,
17:40:40.998718|0.7|0.0|2019-04-11 21:40:40.998778,17:40:41,0.7,0,2019-04-11 21:40:41,,,,,
17:40:42.263267|0.8|0.0|2019-04-11 21:40:42.263322,17:40:42,0.8,0,2019-04-11 21:40:42,,,,,
17:40:43.405915|0.9|0.1|2019-04-11 21:40:43.405966,17:40:43,0.9,0.1,2019-04-11 21:40:43,,,,,
17:40:44.721545|0.11|0.0|2019-04-11 21:40:44.721603,17:40:45,0.11,0,2019-04-11 21:40:45,,,,,
17:40:45.911388|0.12|0.1|2019-04-11 21:40:45.911460,17:40:46,0.12,0.1,2019-04-11 21:40:46,,,,,
17:40:46.923192|0.13|0.0|2019-04-11 21:40:46.923247,17:40:47,0.13,0,2019-04-11 21:40:47,,,,,
17:40:47.958252|0.14|0.0|2019-04-11 21:40:47.958313,17:40:48,0.14,0,2019-04-11 21:40:48,,,,,
17:40:48.976856|0.15|0.0|2019-04-11 21:40:48.976912,17:40:49,0.15,0,2019-04-11 21:40:49,,,,,
17:40:49.890091|0.16|0.0|2019-04-11 21:40:49.890139,17:40:50,0.16,0,2019-04-11 21:40:50,,,,,
17:40:51.250302|0.18|0.0|2019-04-11 21:40:51.250350,17:40:51,0.18,0,2019-04-11 21:40:51,,,,,
17:40:52.407420|0.19|0.0|2019-04-11 21:40:52.407490,17:40:52,0.19,0,2019-04-11 21:40:52,,,,,
17:40:53.474647|0.21|0.0|2019-04-11 21:40:53.474701,17:40:53,0.21,0,2019-04-11 21:40:53,,,,,
17:40:54.386869|0.22|0.1|2019-04-11 21:40:54.386916,17:40:54,0.22,0.1,2019-04-11 21:40:54,,,,,
17:40:55.497228|0.23|0.0|2019-04-11 21:40:55.497285,17:40:55,0.23,0,2019-04-11 21:40:55,,,,,
17:40:56.549800|0.24|0.0|2019-04-11 21:40:56.549856,17:40:57,0.24,0,2019-04-11 21:40:57,,,,,
17:45:31.778420|0.0|0.0|2019-04-11 21:45:31.778492,17:45:32,0,0,2019-04-11 21:45:32,,,,,
17:45:32.944269|0.1|0.0|2019-04-11 21:45:32.944323,17:45:33,0.1,0,2019-04-11 21:45:33,,,,,
17:45:34.241032|0.2|0.0|2019-04-11 21:45:34.241096,17:45:34,0.2,0,2019-04-11 21:45:34,,,,,
17:45:35.513303|0.17|0.0|2019-04-11 21:45:35.513362,17:45:36,0.17,0,2019-04-11 21:45:36,,,,,
17:45:37.766226|0.4|0.0|2019-04-11 21:45:37.766288,17:45:38,0.4,0,2019-04-11 21:45:38,,,,,
17:45:38.939207|0.5|0.0|2019-04-11 21:45:38.939252,17:45:39,0.5,0,2019-04-11 21:45:39,,,,,
17:45:40.171663|0.6|0.0|2019-04-11 21:45:40.171718,17:45:40,0.6,0,2019-04-11 21:45:40,,,,,
17:45:41.331136|0.7|0.0|2019-04-11 21:45:41.331188,17:45:41,0.7,0,2019-04-11 21:45:41,,,,,
17:45:42.392089|0.8|0.0|2019-04-11 21:45:42.392145,17:45:42,0.8,0,2019-04-11 21:45:42,,,,,
17:45:43.419291|0.9|0.1|2019-04-11 21:45:43.419367,17:45:43,0.9,0.1,2019-04-11 21:45:43,,,,,
17:45:44.941419|0.11|0.0|2019-04-11 21:45:44.941493,17:45:45,0.11,0,2019-04-11 21:45:45,,,,,
17:45:46.173753|0.12|0.1|2019-04-11 21:45:46.173815,17:45:46,0.12,0.1,2019-04-11 21:45:46,,,,,
17:45:47.255577|0.13|0.0|2019-04-11 21:45:47.255633,17:45:47,0.13,0,2019-04-11 21:45:47,,,,,
17:45:48.713722|0.14|0.0|2019-04-11 21:45:48.713784,17:45:49,0.14,0,2019-04-11 21:45:49,,,,,
17:45:50.007655|0.15|0.0|2019-04-11 21:45:50.007716,17:45:50,0.15,0,2019-04-11 21:45:50,,,,,
17:45:51.177263|0.16|0.0|2019-04-11 21:45:51.177313,17:45:51,0.16,0,2019-04-11 21:45:51,,,,,
17:45:52.583333|0.18|0.0|2019-04-11 21:45:52.583389,17:45:53,0.18,0,2019-04-11 21:45:53,,,,,
17:45:53.618618|0.19|0.0|2019-04-11 21:45:53.618685,17:45:54,0.19,0,2019-04-11 21:45:54,,,,,
17:45:55.113925|0.21|0.0|2019-04-11 21:45:55.113996,17:45:55,0.21,0,2019-04-11 21:45:55,,,,,
17:45:56.291881|0.22|0.1|2019-04-11 21:45:56.292019,17:45:56,0.22,0.1,2019-04-11 21:45:56,,,,,
17:45:57.500370|0.23|0.0|2019-04-11 21:45:57.500414,17:45:58,0.23,0,2019-04-11 21:45:58,,,,,
17:45:58.550687|0.24|0.0|2019-04-11 21:45:58.550762,17:45:59,0.24,0,2019-04-11 21:45:59,,,,,
17:50:03.615168|0.0|0.0|2019-04-11 21:50:03.615247,17:50:04,0,0,2019-04-11 21:50:04,,,,,
17:50:04.945506|0.1|0.0|2019-04-11 21:50:04.945576,17:50:05,0.1,0,2019-04-11 21:50:05,,,,,
17:50:06.147895|0.2|0.0|2019-04-11 21:50:06.147945,17:50:06,0.2,0,2019-04-11 21:50:06,,,,,
17:50:07.340005|0.17|0.0|2019-04-11 21:50:07.340061,17:50:07,0.17,0,2019-04-11 21:50:07,,,,,
17:50:08.412987|0.4|0.0|2019-04-11 21:50:08.413083,17:50:08,0.4,0,2019-04-11 21:50:08,,,,,
17:50:09.417347|0.5|0.0|2019-04-11 21:50:09.417408,17:50:09,0.5,0,2019-04-11 21:50:09,,,,,
17:50:10.510875|0.6|0.0|2019-04-11 21:50:10.510960,17:50:11,0.6,0,2019-04-11 21:50:11,,,,,
17:50:11.511196|0.7|0.0|2019-04-11 21:50:11.511240,17:50:12,0.7,0,2019-04-11 21:50:12,,,,,
17:50:12.432540|0.8|0.0|2019-04-11 21:50:12.432597,17:50:12,0.8,0,2019-04-11 21:50:12,,,,,
17:50:13.607543|0.9|0.1|2019-04-11 21:50:13.607611,17:50:14,0.9,0.1,2019-04-11 21:50:14,,,,,
17:50:14.816719|0.11|0.0|2019-04-11 21:50:14.816783,17:50:15,0.11,0,2019-04-11 21:50:15,,,,,
17:50:15.811407|0.12|0.1|2019-04-11 21:50:15.811670,17:50:16,0.12,0.1,2019-04-11 21:50:16,,,,,
17:50:16.931769|0.13|0.0|2019-04-11 21:50:16.931819,17:50:17,0.13,0,2019-04-11 21:50:17,,,,,
17:50:17.946578|0.14|0.0|2019-04-11 21:50:17.946634,17:50:18,0.14,0,2019-04-11 21:50:18,,,,,
17:50:19.074695|0.15|0.0|2019-04-11 21:50:19.074746,17:50:19,0.15,0,2019-04-11 21:50:19,,,,,
17:50:20.081657|0.16|0.0|2019-04-11 21:50:20.081717,17:50:20,0.16,0,2019-04-11 21:50:20,,,,,
17:50:21.452675|0.18|0.0|2019-04-11 21:50:21.452749,17:50:21,0.18,0,2019-04-11 21:50:21,,,,,
17:50:22.614968|0.19|0.0|2019-04-11 21:50:22.615024,17:50:23,0.19,0,2019-04-11 21:50:23,,,,,
17:50:23.869901|0.21|0.0|2019-04-11 21:50:23.869970,17:50:24,0.21,0,2019-04-11 21:50:24,,,,,
17:50:25.004430|0.22|0.1|2019-04-11 21:50:25.004490,17:50:25,0.22,0.1,2019-04-11 21:50:25,,,,,
17:50:26.108699|0.23|0.0|2019-04-11 21:50:26.108753,17:50:26,0.23,0,2019-04-11 21:50:26,,,,,
17:50:27.146876|0.24|0.0|2019-04-11 21:50:27.146918,17:50:27,0.24,0,2019-04-11 21:50:27,,,,,
17:51:01.864125|0.0|0.0|2019-04-11 21:51:01.864184,17:51:02,0,0,2019-04-11 21:51:02,,,,,
17:51:03.257031|0.1|0.0|2019-04-11 21:51:03.257101,17:51:03,0.1,0,2019-04-11 21:51:03,,,,,
17:51:04.537257|0.2|0.0|2019-04-11 21:51:04.537319,17:51:05,0.2,0,2019-04-11 21:51:05,,,,,
17:51:05.884600|0.17|0.0|2019-04-11 21:51:05.884669,17:51:06,0.17,0,2019-04-11 21:51:06,,,,,
17:51:07.067968|0.4|0.0|2019-04-11 21:51:07.068012,17:51:07,0.4,0,2019-04-11 21:51:07,,,,,
17:51:08.265678|0.5|0.0|2019-04-11 21:51:08.265735,17:51:08,0.5,0,2019-04-11 21:51:08,,,,,
17:51:09.571316|0.6|0.0|2019-04-11 21:51:09.571364,17:51:10,0.6,0,2019-04-11 21:51:10,,,,,
17:51:10.702641|0.7|0.0|2019-04-11 21:51:10.702691,17:51:11,0.7,0,2019-04-11 21:51:11,,,,,
17:51:11.987798|0.8|0.0|2019-04-11 21:51:11.987862,17:51:12,0.8,0,2019-04-11 21:51:12,,,,,
17:51:13.229026|0.9|0.1|2019-04-11 21:51:13.229090,17:51:13,0.9,0.1,2019-04-11 21:51:13,,,,,
17:51:14.580607|0.11|0.0|2019-04-11 21:51:14.580664,17:51:15,0.11,0,2019-04-11 21:51:15,,,,,
17:51:16.948438|0.12|0.1|2019-04-11 21:51:16.948498,17:51:17,0.12,0.1,2019-04-11 21:51:17,,,,,
17:51:18.049380|0.13|0.0|2019-04-11 21:51:18.049440,17:51:18,0.13,0,2019-04-11 21:51:18,,,,,
17:51:19.275342|0.14|0.0|2019-04-11 21:51:19.275395,17:51:19,0.14,0,2019-04-11 21:51:19,,,,,
17:51:20.343476|0.15|0.0|2019-04-11 21:51:20.343534,17:51:20,0.15,0,2019-04-11 21:51:20,,,,,
17:51:21.408190|0.16|0.0|2019-04-11 21:51:21.408255,17:51:21,0.16,0,2019-04-11 21:51:21,,,,,
17:51:22.938251|0.18|0.0|2019-04-11 21:51:22.938319,17:51:23,0.18,0,2019-04-11 21:51:23,,,,,
17:51:24.133855|0.19|0.0|2019-04-11 21:51:24.133902,17:51:24,0.19,0,2019-04-11 21:51:24,,,,,
17:51:25.467834|0.21|0.0|2019-04-11 21:51:25.467895,17:51:25,0.21,0,2019-04-11 21:51:25,,,,,
17:51:26.554620|0.22|0.1|2019-04-11 21:51:26.554673,17:51:27,0.22,0.1,2019-04-11 21:51:27,,,,,
17:51:27.862517|0.23|0.0|2019-04-11 21:51:27.862592,17:51:28,0.23,0,2019-04-11 21:51:28,,,,,
17:51:28.854006|0.24|0.0|2019-04-11 21:51:28.854061,17:51:29,0.24,0,2019-04-11 21:51:29,,,,,
17:55:03.763652|0.0|0.0|2019-04-11 21:55:03.763708,17:55:04,0,0,2019-04-11 21:55:04,,,,,
17:55:04.954117|0.1|0.0|2019-04-11 21:55:04.954176,17:55:05,0.1,0,2019-04-11 21:55:05,,,,,
17:55:06.204757|0.2|0.0|2019-04-11 21:55:06.204800,17:55:06,0.2,0,2019-04-11 21:55:06,,,,,
17:55:07.367212|0.17|0.0|2019-04-11 21:55:07.367271,17:55:07,0.17,0,2019-04-11 21:55:07,,,,,
17:55:08.726513|0.4|0.0|2019-04-11 21:55:08.726576,17:55:09,0.4,0,2019-04-11 21:55:09,,,,,
17:55:09.823894|0.5|0.0|2019-04-11 21:55:09.823977,17:55:10,0.5,0,2019-04-11 21:55:10,,,,,
17:55:11.083396|0.6|0.0|2019-04-11 21:55:11.083440,17:55:11,0.6,0,2019-04-11 21:55:11,,,,,
17:55:12.158872|0.7|0.0|2019-04-11 21:55:12.158953,17:55:12,0.7,0,2019-04-11 21:55:12,,,,,
17:55:13.229327|0.8|0.0|2019-04-11 21:55:13.229385,17:55:13,0.8,0,2019-04-11 21:55:13,,,,,
17:55:14.341104|0.9|0.1|2019-04-11 21:55:14.341159,17:55:14,0.9,0.1,2019-04-11 21:55:14,,,,,
17:55:15.705919|0.11|0.0|2019-04-11 21:55:15.705961,17:55:16,0.11,0,2019-04-11 21:55:16,,,,,
17:55:16.907566|0.12|0.1|2019-04-11 21:55:16.907644,17:55:17,0.12,0.1,2019-04-11 21:55:17,,,,,
17:55:18.342927|0.13|0.0|2019-04-11 21:55:18.342991,17:55:18,0.13,0,2019-04-11 21:55:18,,,,,
17:55:19.476140|0.14|0.0|2019-04-11 21:55:19.476185,17:55:19,0.14,0,2019-04-11 21:55:19,,,,,
17:55:20.475559|0.15|0.0|2019-04-11 21:55:20.475609,17:55:20,0.15,0,2019-04-11 21:55:20,,,,,
17:55:21.671272|0.16|0.0|2019-04-11 21:55:21.671317,17:55:22,0.16,0,2019-04-11 21:55:22,,,,,
17:55:23.102857|0.18|0.0|2019-04-11 21:55:23.102921,17:55:23,0.18,0,2019-04-11 21:55:23,,,,,
17:55:24.200846|0.19|0.0|2019-04-11 21:55:24.200907,17:55:24,0.19,0,2019-04-11 21:55:24,,,,,
17:55:25.612067|0.21|0.0|2019-04-11 21:55:25.612147,17:55:26,0.21,0,2019-04-11 21:55:26,,,,,
17:55:26.814357|0.22|0.1|2019-04-11 21:55:26.814415,17:55:27,0.22,0.1,2019-04-11 21:55:27,,,,,
17:55:28.308769|0.23|0.0|2019-04-11 21:55:28.308826,17:55:28,0.23,0,2019-04-11 21:55:28,,,,,
17:55:29.596835|0.24|0.0|2019-04-11 21:55:29.596887,17:55:30,0.24,0,2019-04-11 21:55:30,,,,,
18:45:21.213677|0.0|0.0|2019-04-11 22:45:21.213756,18:45:21,0,0,2019-04-11 22:45:21,,,,,
18:45:22.393909|0.1|0.0|2019-04-11 22:45:22.393985,18:45:22,0.1,0,2019-04-11 22:45:22,,,,,
18:45:24.166650|0.2|0.0|2019-04-11 22:45:24.166690,18:45:24,0.2,0,2019-04-11 22:45:24,,,,,
18:45:25.345426|0.17|0.0|2019-04-11 22:45:25.345478,18:45:25,0.17,0,2019-04-11 22:45:25,,,,,
18:45:26.501393|0.4|0.0|2019-04-11 22:45:26.501460,18:45:27,0.4,0,2019-04-11 22:45:27,,,,,
18:45:27.562668|0.5|0.0|2019-04-11 22:45:27.562731,18:45:28,0.5,0,2019-04-11 22:45:28,,,,,
18:45:28.943539|0.6|0.0|2019-04-11 22:45:28.943604,18:45:29,0.6,0,2019-04-11 22:45:29,,,,,
18:45:30.045932|0.7|0.0|2019-04-11 22:45:30.048136,18:45:30,0.7,0,2019-04-11 22:45:30,,,,,
18:45:31.138520|0.8|0.0|2019-04-11 22:45:31.138584,18:45:31,0.8,0,2019-04-11 22:45:31,,,,,
18:45:32.168690|0.9|0.0|2019-04-11 22:45:32.168753,18:45:32,0.9,0,2019-04-11 22:45:32,,,,,
18:45:33.589051|0.11|0.1|2019-04-11 22:45:33.589108,18:45:34,0.11,0.1,2019-04-11 22:45:34,,,,,
18:45:34.681152|0.12|0.0|2019-04-11 22:45:34.681216,18:45:35,0.12,0,2019-04-11 22:45:35,,,,,
18:45:35.832068|0.13|0.0|2019-04-11 22:45:35.832133,18:45:36,0.13,0,2019-04-11 22:45:36,,,,,
18:45:36.887138|0.14|0.0|2019-04-11 22:45:36.887184,18:45:37,0.14,0,2019-04-11 22:45:37,,,,,
